"year","artist_name","song_title","release_week","weeks_charted_all_time","peak_rank","pandora_id","initial_match","gender","register","genre","spoken","falsetto"
1958,"Robert & Johnny","I Believe In You","1958-08-04",2,93,7029766,"True",NULL,NULL,NULL,NULL,NULL
1958,"Robert Mitchum","The Ballad Of Thunder Road","1958-09-08",21,62,271625,"True","male",5,"Pop",3,0
1958,"Robin Luke","Susie Darlin'","1958-08-11",17,5,5149055,"True","male",4,"Pop",0,0
1958,"Roger Williams","Near You","1958-08-18",17,10,7362158,"True",NULL,NULL,NULL,NULL,NULL
1958,"Roger Williams","The World Outside","1958-12-08",3,71,7362160,"False",NULL,NULL,NULL,NULL,NULL
1958,"Roy Hamilton","Pledging My Love","1958-11-17",12,45,15261672,"True",NULL,NULL,NULL,NULL,NULL
1958,"Royal Teens","Harvey's Got A Girl Friend","1958-08-11",2,78,8916187,"False",NULL,NULL,NULL,NULL,NULL
1958,"Ruth Brown","This Little Girl's Gone Rockin'","1958-09-22",10,24,292292,"True","female",6,"R&B",0,0
1958,"Sam Cooke","Love You Most Of All","1958-11-17",16,26,176078,"True","male",7,"R&B",2,0
1958,"Sam Cooke","Win Your Love For Me","1958-08-04",17,33,6447391,"True","male",5,"Pop",0,0
1958,"Sheb Wooley","The Purple People Eater","1958-08-04",4,24,5128141,"True","male",3,"Pop",2,0
1958,"Sonny James","You Got That Touch","1958-09-22",2,94,16895745,"True",NULL,NULL,NULL,NULL,NULL
1958,"Stan Freberg","Green Chri$tma$","1958-12-29",2,44,16131515,"True",NULL,NULL,NULL,NULL,NULL
1958,"Steve Lawrence","Many A Time","1958-09-22",2,97,9756067,"True",NULL,NULL,NULL,NULL,NULL
1958,"Tab Hunter","Jealous Heart","1958-10-20",10,62,7486248,"False",NULL,NULL,NULL,NULL,NULL
1958,"Tennessee Ernie Ford","Sunday Barbecue","1958-08-11",1,97,7434670,"True","male",4,"Country",2,0
1958,"Teresa Brewer","Pickle Up A Doodle","1958-09-01",1,99,12800160,"True",NULL,NULL,NULL,NULL,NULL
1958,"Teresa Brewer","The Hula Hoop Song","1958-10-06",5,38,7411552,"True","female",7,"Pop",0,0
1958,"The 5 Chanels","The Reason","1958-12-22",1,98,5757363,"True","female",8,"R&B",0,3
1958,"The Accents","Wiggle, Wiggle","1958-12-22",12,51,10703610,"True","male",4,"Pop",0,0
1958,"The Ames Brothers","Little Serenade","1958-08-04",1,98,16896164,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Ames Brothers","No One But You (In My Heart)","1958-09-29",9,45,678028,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Ames Brothers","Pussy Cat","1958-09-29",15,17,16896153,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Ames Brothers","Red River Rose","1958-12-29",10,37,16896154,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Ames Brothers","Stay","1958-08-04",1,90,6480123,"True","#N/A",0,"Pop",0,0
1958,"The Applejacks","Mexican Hat Rock","1958-09-15",15,16,272588,"True","#N/A",0,"Rock",0,0
1958,"The Applejacks","Rocka-Conga","1958-12-22",10,38,272592,"True","#N/A",0,"Rock",0,0
1958,"The Cadillacs","Peek-A-Boo","1958-12-08",10,28,7456483,"True","male",6,"R&B",0,0
1958,"The Champs","Chariot Rock","1958-08-11",7,59,5761094,"True","#N/A",0,"Pop",0,0
1958,"The Champs","Midnighter","1958-08-11",1,94,5761118,"True","#N/A",0,"Pop",0,0
1958,"The Chargers","Old MacDonald","1958-09-01",1,95,13942148,"False",NULL,NULL,NULL,NULL,NULL
1958,"The Chipmunks With David Seville","The Chipmunk Song","1958-12-01",13,1,14273369,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Coasters","Yakety Yak","1958-08-04",7,7,13589510,"True","male",8,"Pop",7,0
1958,"The Crests","16 Candles","1958-11-24",21,2,7553894,"True","male",7,"R&B",0,0
1958,"The Crickets","Fool's Paradise","1958-08-04",1,58,1916694,"True","male",7,"Pop",0,0
1958,"The Crickets","Think It Over","1958-08-04",7,27,2945777,"True","male",6,"Rock",0,0
1958,"The Daddy-O's","Got A Match?","1958-08-04",1,85,642701,"True","male",2,"Pop",10,0
1958,"The Danleers","One Summer Night","1958-08-04",8,16,8784320,"True","male",6,"Rock",0,0
1958,"The DeCastro Sisters","Who Are They To Say","1958-08-18",1,99,10734329,"False","female",4,"Pop",2,0
1958,"The Diamonds","Happy Years","1958-08-04",4,73,6221335,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Diamonds","Kathy-O","1958-08-04",7,45,11985209,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Diamonds","Walking Along","1958-10-27",12,29,9716607,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Drifters","Drip Drop","1958-08-11",2,58,8013141,"True","male",7,"Pop",0,0
1958,"The Drifters","Moonlight Bay","1958-08-11",1,86,15666714,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Elegants","Little Star","1958-08-04",17,1,8994845,"True","male",6,"R&B",0,0
1958,"The Everly Brothers","All I Have To Do Is Dream","1958-08-04",4,49,12088314,"True","duet",6,"Pop",0,0
1958,"The Everly Brothers","Bird Dog","1958-08-04",18,2,12088344,"True","male",6,"Pop",0,0
1958,"The Everly Brothers","Devoted To You","1958-08-11",14,10,12088334,"True","male",6,"Pop",0,0
1958,"The Everly Brothers","Love Of My Life","1958-11-24",6,40,12088331,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Everly Brothers","Problems","1958-11-10",15,2,12088348,"True","male",7,"Pop",0,0
1958,"The Five Blobs","The Blob","1958-10-06",10,33,14033419,"True","#N/A",0,"Rock",0,0
1958,"The Fontane Sisters","Jealous Heart","1958-11-10",1,94,1002687,"False",NULL,NULL,NULL,NULL,NULL
1958,"The Four Aces","The World Outside","1958-11-24",4,63,16808996,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Four Coins","The World Outside","1958-11-10",11,21,16808996,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Four Coins","Wendy, Wendy","1958-09-22",3,72,8901557,"False",NULL,NULL,NULL,NULL,NULL
1958,"The Four Esquires","Hideaway","1958-09-22",17,21,10733767,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Four Lads","Enchanted Island","1958-08-04",7,29,11372874,"False",NULL,NULL,NULL,NULL,NULL
1958,"The Four Lads","The Mocking Bird","1958-11-03",10,32,5760386,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Four Preps","Big Man","1958-08-04",1,67,6052334,"True","male",4,"Pop",0,0
1958,"The Four Preps","Cinderella","1958-11-17",7,69,9024166,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Four Preps","Lazy Summer Night","1958-08-18",10,21,6052341,"True","male",6,"Pop",0,2
1958,"The Gaylords","Flamingo L'Amore","1958-11-10",1,98,3331083,"False",NULL,NULL,NULL,NULL,NULL
1958,"The Gaylords","Ma Ma Ma Marie","1958-08-18",1,97,12411378,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Harry Simeone Chorale","The Little Drummer Boy","1958-12-22",28,13,7358065,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Honeycones","Op","1958-08-04",1,69,1158170,"False",NULL,NULL,NULL,NULL,NULL
1958,"The Jamies","Summertime, Summertime","1958-08-18",19,26,10207112,"True","female",7,"Pop",0,0
1958,"The Johnny Otis Show","Willie And The Hand Jive","1958-08-04",10,9,672797,"True","male",7,"Pop",0,0
1958,"The Kingsmen","Week End","1958-09-01",3,84,3330883,"False",NULL,NULL,NULL,NULL,NULL
1958,"The Kingston Trio","Tom Dooley","1958-09-29",21,1,16082487,"True","male",4,"Folk",2,0
1958,"The Kirby Stone Four","Baubles, Bangles And Beads","1958-08-04",3,50,1704489,"True",NULL,NULL,NULL,NULL,NULL
1958,"The McGuire Sisters","Volare (Nel Blu, Dipinto Di Blu)","1958-09-01",1,80,673864,"True","female",7,"Pop",0,0
1958,"The Nu Tornados","Philadelphia U.S.A.","1958-11-17",12,26,10733766,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Olympics","(I Wanna) Dance With The Teacher","1958-12-08",5,71,789114,"True","male",8,"R&B",0,0
1958,"The Olympics","Western Movies","1958-08-04",12,8,789113,"True","male",6,"Pop",0,0
1958,"The Platters","I Wish","1958-09-15",10,42,46694,"True","male",6,"R&B",0,0
1958,"The Platters","It's Raining Outside","1958-10-06",2,93,46693,"True","male",6,"R&B",0,0
1958,"The Platters","Smoke Gets In Your Eyes","1958-11-17",19,1,46691,"True","male",5,"Pop",0,0
1958,"The Platters","You're Making A Mistake","1958-08-04",3,65,46696,"True","male",6,"R&B",0,0
1958,"The Playboys","Over The Weekend","1958-09-01",6,62,272578,"True","male",5,"R&B",0,0
1958,"The Playmates","Beep Beep","1958-11-03",15,4,10703676,"True","#N/A",0,"Rock",0,0
1958,"The Playmates","Don't Go Home","1958-08-04",2,70,9958706,"False",NULL,NULL,NULL,NULL,NULL
1958,"The Playmates","The Day I Died","1958-09-29",2,81,4565817,"False",NULL,NULL,NULL,NULL,NULL
1958,"The Quin-Tones","Down The Aisle Of Love","1958-08-18",12,20,14116034,"True","female",7,"Pop",0,2
1958,"The Redjacks","Big Brown Eyes","1958-09-15",2,84,7381277,"False",NULL,NULL,NULL,NULL,NULL
1958,"The Rinky-Dinks","Early In The Morning","1958-08-04",9,24,5520426,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Rivieras","Count Every Star","1958-08-25",4,73,6252713,"True","male",5,"R&B",0,2
1958,"The Royaltones","Poor Boy","1958-10-20",17,17,8912501,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Shields","You Cheated","1958-08-25",16,15,10710065,"True","male",5,"Pop",0,0
1958,"The Slades","You Cheated","1958-08-04",12,42,8312115,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Swallows","Itchy Twitchy Feeling","1958-09-22",1,100,459280,"True","male",8,"R&B",0,2
1958,"The Teddy Bears","To Know Him, Is To Love Him","1958-09-22",23,1,12274180,"True","female",5,"Pop",0,2
1958,"The Three G's","Let's Go Steady For The Summer","1958-08-04",3,55,15352946,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Tommy Dorsey Orchestra","Tea For Two Cha Cha","1958-09-01",20,7,10204952,"False",NULL,NULL,NULL,NULL,NULL
1958,"The Tommy Dorsey Orchestra Starring Warren Covington","I Want To Be Happy Cha Cha","1958-12-01",3,70,136044,"False","male",6,"Rock",2,2
1958,"The Tune Rockers","The Green Mosquito","1958-08-25",10,44,10712759,"True",NULL,NULL,NULL,NULL,NULL
1958,"The Upbeats","Just Like In The Movies","1958-08-04",3,75,1720869,"False",NULL,NULL,NULL,NULL,NULL
1958,"Thurston Harris","Over And Over","1958-08-04",1,96,5552310,"True",NULL,NULL,NULL,NULL,NULL
1958,"Tommy Edwards","It's All In The Game","1958-08-18",22,1,8999508,"True","male",4,"Rock",0,0
1958,"Tommy Edwards","Love Is All We Need","1958-10-27",16,15,803847,"True","male",5,"R&B",0,0
1958,"Tommy Edwards","Please Love Me Forever","1958-10-20",3,61,803846,"True","male",4,"R&B",0,0
1958,"Tommy Mara","Where The Blue Of The Night","1958-08-18",4,76,10721316,"True","male",5,"Pop",0,0
1958,"Tommy Sands And The Raiders","Blue Ribbon Baby","1958-09-01",11,50,6515568,"True","male",5,"Pop",0,0
1958,"Tommy Sands And The Raiders","The Worryin' Kind","1958-12-29",9,69,13048403,"False",NULL,NULL,NULL,NULL,NULL
1958,"Toni Arden","Padre","1958-08-04",4,63,9969543,"False",NULL,NULL,NULL,NULL,NULL
1958,"Tony And Joe","The Freeze","1958-08-04",6,33,204912,"False",NULL,NULL,NULL,NULL,NULL
1958,"Tony Bennett","Firefly","1958-09-08",13,20,5532062,"True",NULL,NULL,NULL,NULL,NULL
1958,"Tony Bennett","Young And Warm And Wonderful","1958-08-04",2,59,7135848,"True",NULL,NULL,NULL,NULL,NULL
1958,"Tony Dallara","Come Prima","1958-12-08",7,60,8791972,"True","male",8,"Pop",0,0
1958,"Wade Flemons and the Newcomers","Here I Stand","1958-12-22",5,80,4335471,"True","#N/A",0,"Country",0,0
1958,"Warren Storm","Prisoner's Song","1958-08-25",2,81,6268889,"True","male",5,"R&B",0,0
1959,"5 Satins","Shadows","1959-11-30",3,87,5760280,"True","male",5,"R&B",3,0
1959,"Addrisi Brothers","Cherrystone","1959-06-01",6,62,198244,"False","male",7,"Pop",0,0
1959,"Al Martino","Darling, I Love You","1959-09-28",6,63,5890036,"True",NULL,NULL,NULL,NULL,NULL
1959,"Al Martino","I Can't Get You Out Of My Heart","1959-05-18",11,44,5890008,"True",NULL,NULL,NULL,NULL,NULL
1959,"Andre Previn With David Rose","Like Young","1959-06-01",12,46,10079029,"False",NULL,NULL,NULL,NULL,NULL
1959,"Andy Williams","Lonely Street","1959-09-07",16,5,2974727,"True","male",5,"Country",2,2
1959,"Andy Williams","The Hawaiian Wedding Song (Ke Kali Nei Au)","1958-12-29",20,11,8477028,"True",NULL,NULL,NULL,NULL,NULL
1959,"Andy Williams","The Village Of St. Bernadette","1959-12-14",13,7,11380708,"True",NULL,NULL,NULL,NULL,NULL
1959,"Anita Bryant","Do-Re-Mi","1959-12-28",1,94,11550368,"False",NULL,NULL,NULL,NULL,NULL
1959,"Anita Bryant","Promise Me A Rose (A Slight Detail)","1959-12-28",3,78,877393,"False","female",3,"Pop",0,0
1959,"Anita Bryant","Six Boys And Seven Girls","1959-09-21",6,62,10721325,"False","female",7,"Pop",0,0
1959,"Anita Bryant","Till There Was You","1959-06-29",13,30,10721325,"False","female",7,"Pop",0,0
1959,"Annette","Jo-Jo The Dog-Faced Boy","1959-04-13",4,73,5935780,"True",NULL,NULL,NULL,NULL,NULL
1959,"Annette","Lonely Guitar","1959-07-06",11,50,5935772,"True",NULL,NULL,NULL,NULL,NULL
1959,"Annette With The Afterbeats","First Name Initial","1959-10-26",18,20,5990597,"False",NULL,NULL,NULL,NULL,NULL
1959,"Annette With The Afterbeats","My Heart Became Of Age","1959-10-26",3,74,5990597,"False",NULL,NULL,NULL,NULL,NULL
1959,"Annette With The Afterbeats","Tall Paul","1959-01-05",15,7,5990597,"False",NULL,NULL,NULL,NULL,NULL
1959,"April Stevens","Teach Me Tiger","1959-11-30",3,86,10739760,"True",NULL,NULL,NULL,NULL,NULL
1959,"Arthur Lyman","Taboo","1959-06-15",6,55,1216183,"True","#N/A",0,"Jazz",0,0
1959,"Augie Rios","¿Dònde Està Santa Claus? (Where Is Santa Claus?)","1958-12-15",4,47,7607479,"True",NULL,NULL,NULL,NULL,NULL
1959,"Bernie Lowe Orchestra","Sing Sing Sing","1958-11-24",7,46,272576,"True",NULL,NULL,NULL,NULL,NULL
1959,"Betty Johnson","You Can't Get To Heaven On Roller Skates","1959-01-12",1,99,16898465,"True",NULL,NULL,NULL,NULL,NULL
1959,"Big Bopper","Big Bopper's Wedding","1958-12-08",7,38,38353,"True","male",4,"Rock",3,0
1959,"Big Bopper","Chantilly Lace","1958-08-04",25,6,38356,"True","male",4,"Rock",6,0
1959,"Big Jay McNeely And Band","There Is Something On Your Mind","1959-05-25",16,44,9731649,"True",NULL,NULL,NULL,NULL,NULL
1959,"Bill Black's Combo","Smokie - Part 2","1959-11-30",12,17,12166141,"True",NULL,NULL,NULL,NULL,NULL
1959,"Bill Haley And His Comets","Joey's Song","1959-10-05",12,46,15778547,"True",NULL,NULL,NULL,NULL,NULL
1959,"Bill Parsons","The All American Boy","1958-12-22",16,2,5947362,"True","male",4,"Pop",4,0
1959,"Billy & Lillie","Bells, Bells, Bells (The Bell Song)","1959-07-13",6,88,9753318,"False",NULL,NULL,NULL,NULL,NULL
1959,"Billy & Lillie","Lucky Ladybug","1958-12-22",13,14,10733769,"True",NULL,NULL,NULL,NULL,NULL
1959,"Billy Grammer","Bonaparte's Retreat","1959-04-13",9,50,1786344,"True","male",4,"Country",0,0
1959,"Billy Grammer","Gotta Travel On","1958-11-24",20,4,1786328,"True","male",4,"Country",0,0
1959,"Billy Grammer","The Kissing Tree","1959-04-13",7,60,1786347,"True","male",5,"Country",0,0
1959,"Billy Graves","The Shag (Is Totally Cool)","1959-01-26",9,53,10721150,"True","male",5,"Rock",0,0
1959,"Billy Storm","I've Come Of Age","1959-04-13",14,28,6817450,"False",NULL,NULL,NULL,NULL,NULL
1959,"Billy Vaughn And His Orchestra","Blue Hawaii","1958-12-29",10,37,12786233,"False",NULL,NULL,NULL,NULL,NULL
1959,"Billy Vaughn And His Orchestra","Hawaiian War Chant","1959-03-30",1,89,11632857,"False",NULL,NULL,NULL,NULL,NULL
1959,"Billy Vaughn And His Orchestra","Your Cheatin' Heart","1959-04-27",5,82,11632857,"False",NULL,NULL,NULL,NULL,NULL
1959,"Billy Williams","Goodnight Irene","1959-04-20",1,75,5951299,"False",NULL,NULL,NULL,NULL,NULL
1959,"Billy Williams","Nola","1959-01-12",12,39,5663111,"False",NULL,NULL,NULL,NULL,NULL
1959,"Bing Crosby","White Christmas","1958-12-22",15,12,553078,"True",NULL,NULL,NULL,NULL,NULL
1959,"Bo Diddley","Crackin Up","1959-07-06",5,62,312108,"True","male",7,"Rock",2,0
1959,"Bo Diddley","Say Man","1959-09-21",12,20,5135,"True","#N/A",6,"Pop",10,0
1959,"Bob Beckham","Just As Much As Ever","1959-08-10",21,32,15680572,"True",NULL,NULL,NULL,NULL,NULL
1959,"Bob McFadden And Dor","The Mummy","1959-08-24",8,39,7522704,"True","male",3,"Pop",10,0
1959,"Bobby Comstock","Tennessee Waltz","1959-10-26",7,52,2687969,"False",NULL,NULL,NULL,NULL,NULL
1959,"Bobby Darin","Dream Lover","1959-04-20",17,2,15145,"True","male",6,"Pop",0,0
1959,"Bobby Darin","Mack The Knife","1959-08-24",26,1,15143,"True","male",7,"Pop",0,0
1959,"Bobby Darin","Plain Jane","1959-01-26",9,38,15147,"True","male",5,"Rock",0,2
1959,"Bobby Darin","Queen Of The Hop","1958-10-06",19,9,15149,"True","male",5,"Pop",0,0
1959,"Bobby Day","Gotta New Girl","1959-06-22",1,82,6026484,"True",NULL,NULL,NULL,NULL,NULL
1959,"Bobby Day","That's All I Want","1959-04-20",1,98,15708268,"True","male",8,"Pop",0,0
1959,"Bobby Day","The Bluebird, The Buzzard & The Oriole","1958-12-29",6,54,15708269,"True","male",6,"Pop",4,0
1959,"Bobby Freeman","Ebb Tide","1959-12-14",1,93,1946551,"True","male",7,"R&B",0,0
1959,"Bobby Freeman","Mary Ann Thomas","1959-06-01",2,90,1946549,"True","male",7,"R&B",0,0
1959,"Bobby Helms","Jingle Bell Rock","1958-12-22",25,8,5124801,"True",NULL,NULL,NULL,NULL,NULL
1959,"Bobby Helms","The Fool And The Angel","1958-12-08",6,75,11453234,"True","male",7,"Country",0,0
1959,"Bobby Peterson Quintet","The Hunch","1959-10-26",7,71,1907976,"False",NULL,NULL,NULL,NULL,NULL
1959,"Bobby Rydell","I Dig Girls","1959-10-12",6,46,368625,"True","male",5,"Pop",2,0
1959,"Bobby Rydell","Kissin' Time","1959-06-29",17,11,6269475,"True",NULL,NULL,NULL,NULL,NULL
1959,"Bobby Rydell","We Got Love","1959-10-12",17,6,272594,"True","male",7,"Rock",0,0
1959,"Bobby Vee and The Shadows","Suzie Baby","1959-08-31",4,77,6021359,"True",NULL,NULL,NULL,NULL,NULL
1959,"Bonnie Guitar","Candy Apple Red","1959-12-14",2,97,11627769,"True",NULL,NULL,NULL,NULL,NULL
1959,"Boyd Bennett","Boogie Bear","1959-09-21",4,73,1812359,"False",NULL,NULL,NULL,NULL,NULL
1959,"Brenda Lee","Sweet Nothin's","1959-12-21",24,4,243355,"True",NULL,NULL,NULL,NULL,NULL
1959,"Brook Benton","Endlessly","1959-04-20",13,12,9779,"True","male",4,"Pop",0,0
1959,"Brook Benton","Hurtin' Inside","1959-02-23",4,78,16233235,"True",NULL,NULL,NULL,NULL,NULL
1959,"Brook Benton","It's Just A Matter Of Time","1959-01-26",18,3,9778,"True","male",4,"Pop",0,0
1959,"Brook Benton","So Close","1959-05-18",7,38,5864502,"True",NULL,NULL,NULL,NULL,NULL
1959,"Brook Benton","So Many Ways","1959-10-19",16,6,16136794,"True",NULL,NULL,NULL,NULL,NULL
1959,"Brook Benton","Thank You Pretty Baby","1959-07-13",14,16,9780,"True","male",5,"Pop",0,0
1959,"Brook Benton","This Time Of The Year","1959-12-21",5,66,7074563,"True",NULL,NULL,NULL,NULL,NULL
1959,"Brook Benton","With All Of My Heart","1959-07-20",1,82,9773063,"True",NULL,NULL,NULL,NULL,NULL
1959,"Buddy Holly","Heartbeat","1958-12-29",4,82,28147,"True","male",6,"Rock",0,0
1959,"Buddy Holly","It Doesn't Matter Anymore","1959-02-23",14,13,28145,"True","male",5,"Pop",0,2
1959,"Buddy Holly","Raining In My Heart","1959-03-30",2,88,28144,"True","male",5,"Pop",0,0
1959,"Buddy Knox","I Think I'm Gonna Kill Myself","1959-04-13",6,55,7473086,"True",NULL,NULL,NULL,NULL,NULL
1959,"Buddy Knox","Teasable, Pleasable You","1959-01-19",2,85,296123,"True",NULL,NULL,NULL,NULL,NULL
1959,"Buddy Knox","That's Why I Cry","1959-01-05",2,88,296122,"True",NULL,NULL,NULL,NULL,NULL
1959,"Carl Dobkins, Jr.","If You Don't Want My Lovin'","1959-10-12",3,67,660152,"True","male",5,"Pop",2,0
1959,"Carl Dobkins, Jr.","Lucky Devil","1959-12-07",17,25,660155,"True","male",4,"Pop",0,0
1959,"Carl Dobkins, Jr.","My Heart Is An Open Book","1959-04-13",24,3,5149050,"True","male",6,"Pop",0,0
1959,"Carl Mann","Mona Lisa","1959-06-01",16,25,7028056,"True","male",5,"Rock",0,0
1959,"Carl Mann","Pretend","1959-10-26",7,57,7028057,"True","male",5,"Rock",0,0
1959,"Carl Perkins","Pointed Toe Shoes","1959-06-01",2,93,13841930,"True",NULL,NULL,NULL,NULL,NULL
1959,"Carl Smith","Ten Thousand Drums","1959-07-06",9,43,11649675,"True","male",5,"Country",2,0
1959,"Cathy Carr","First Anniversary","1959-01-26",12,42,790008,"True","female",5,"Pop",2,0
1959,"Cathy Carr","I'm Gonna Change Him","1959-06-08",4,63,10708576,"False",NULL,NULL,NULL,NULL,NULL
1959,"Charlie Blackwell","Midnight Oil","1959-02-09",9,55,2590762,"True","male",8,"Pop",0,0
1959,"Chet Atkins","Boo Boo Stick Beat","1959-09-28",8,49,519914,"True","#N/A",0,"Country",0,0
1959,"Chico Holiday","Young Ideas","1959-05-04",6,74,5790094,"False",NULL,NULL,NULL,NULL,NULL
1959,"Chris Barber's Jazz Band","Petite Fleur (Little Flower)","1959-01-12",15,5,12857353,"True",NULL,NULL,NULL,NULL,NULL
1959,"Chubby Checker","The Class","1959-05-18",7,38,272584,"True","male",5,"R&B",4,0
1959,"Chuck Berry","Almost Grown","1959-03-30",13,32,1896398,"True","male",6,"Rock",7,0
1959,"Chuck Berry","Anthony Boy","1959-02-16",5,60,1896402,"True","male",5,"Pop",4,0
1959,"Chuck Berry","Back In The U.S.A.","1959-06-22",8,37,38109,"True","male",7,"Rock",2,2
1959,"Chuck Berry","Little Queenie","1959-04-13",4,80,251816,"True","male",6,"Pop",3,0
1959,"Chuck Berry","Sweet Little Rock And Roller","1958-11-10",9,47,251815,"True","male",7,"Pop",3,0
1959,"Cliff Richard and The Drifters","Living Doll","1959-09-28",13,30,9798071,"True","male",4,"R&B",0,2
1959,"Clyde McPhatter","A Lover's Question","1958-10-06",24,6,485222,"True","male",7,"Pop",0,0
1959,"Clyde McPhatter","I Told Myself A Lie","1959-04-20",5,70,5549066,"True","male",7,"R&B",0,0
1959,"Clyde McPhatter","Let's Try Again","1959-12-21",8,48,8831367,"True","male",6,"R&B",0,0
1959,"Clyde McPhatter","Lovey Dovey","1959-04-06",8,49,485220,"True","male",6,"Pop",0,0
1959,"Clyde McPhatter","Since You've Been Gone","1959-06-15",13,38,485227,"True","male",7,"R&B",0,0
1959,"Clyde McPhatter","Twice As Nice","1959-08-24",2,91,5549051,"True","male",6,"R&B",0,0
